year,title,artist,number,genre
2009,잘가요 내사랑 ,에이트,2194773,발라드
2009,거짓말 (Part.1) ,티아라,2234748,댄스
2009,Ring Ding Dong ,SHINee (샤이니),2320988,댄스
2009,Sign ,브라운아이드걸스,2339048,댄스
2009,우리 헤어지자 ,이승기,2293482,발라드
2009,Honey ,카라,2056871,댄스
2009,큰일이다 ,V.O.S,2180148,발라드
2009,AH ,애프터스쿨,2024974,댄스
2009,라차타 (LA chA TA) ,f(x),2271648,댄스
2009,사랑해 (Feat. 유리상자 박승화) ,SG 워너비,2135848,발라드
2009,친구의 고백 ,2am,2109706,발라드
2009,부른다 ,서인국,2336218,발라드
2009,비와 당신 (영화 '라디오스타' 삽입곡) ,럼블피쉬,1964754,록/메탈
2009,오랜만이야 ,임창정,2101171,발라드
2009,바래 ,FTISLAND (FT아일랜드),2226049,록/메탈
